node1,lat1,lon1,node2,lat2,lon2,heat
1444557675,46.5400016,6.5774320,500856167,46.5400125,6.5773591,3
310436966,46.5371991,6.6660407,571620621,46.5369318,6.6656590,3
571620677,46.5374915,6.6664492,572166353,46.5377110,6.6667718,3
1687653911,46.5644289,6.6977896,425709357,46.5646565,6.6973783,3
267510238,46.5329545,6.6346250,573250857,46.5329108,6.6352688,3
573250854,46.5324299,6.6354189,602689555,46.5326629,6.6354356,3
310436977,46.5355974,6.6638265,571598491,46.5359582,6.6642957,3
1449084572,46.5253529,6.6788728,1449084577,46.5256071,6.6792867,3
1034331691,46.5127841,6.6761800,266197709,46.5128340,6.6762625,3
391970208,46.5221378,6.6773997,408170066,46.5219593,6.6774945,3
282064364,46.5138933,6.6736387,282064367,46.5137896,6.6736127,3
310281296,46.5458394,6.6583640,4827722230,46.5452390,6.6585404,3
1240293850,46.5203589,6.6765282,282064269,46.5204414,6.6762888,3
1159950631,46.5630854,6.5618119,1474513575,46.5630761,6.5616401,3
581203390,46.5172073,6.6454789,614835358,46.5171486,6.6455789,3
263833513,46.5271371,6.6238316,263833514,46.5276247,6.6225412,3
582892401,46.5378247,6.6137438,598986216,46.5379049,6.6135303,3
1262394368,46.5388127,6.6789211,504484779,46.5387322,6.6791522,3
5338022345,46.5235859,6.6014524,560793448,46.5236093,6.6015164,3
268958580,46.5216646,6.6671597,3076424656,46.5218011,6.6672253,3
300396133,46.5134853,6.6444981,570083814,46.5136103,6.6444603,3
1240293545,46.5228979,6.6771819,1240293950,46.5226605,6.6772200,3
1162075895,46.5463115,6.6585119,310281294,46.5464525,6.6586574,3
310281286,46.5501657,6.6595820,310281287,46.5500543,6.6592383,3
253414467,46.5252744,6.6358338,566366658,46.5252104,6.6358676,3
1162071179,46.5460607,6.6583785,310281295,46.5461561,6.6584092,3
282064348,46.5164569,6.6728925,282064350,46.5162638,6.6728938,3
313153423,46.5500059,6.6316405,3301397982,46.5497666,6.6315761,3
1033253129,46.5109199,6.6646431,1033253130,46.5108561,6.6642713,3
1050101037,46.5201472,6.6774033,1243617285,46.5202272,6.6770298,3
268247708,46.5187388,6.6473642,615589227,46.5190421,6.6468159,3
320010778,46.5150570,6.6853018,4355873218,46.5149793,6.6851418,3
1678646211,46.5492728,6.6733506,1678646213,46.5493648,6.6734832,3
313417018,46.5166848,6.6563457,337907929,46.5168350,6.6563642,3
253051739,46.5239903,6.6021695,5338022356,46.5241649,6.6022344,3
1033110785,46.5221518,6.6748593,282064316,46.5220500,6.6748810,3
3086432927,46.5210742,6.6414653,4601264325,46.5211148,6.6414776,3
568428540,46.5103218,6.6351802,568428541,46.5101617,6.6353493,3
1177289646,46.5443637,6.6638840,1177360425,46.5444423,6.6645080,3
1025594179,46.5118252,6.6669590,4857362358,46.5118279,6.6669257,3
331236096,46.5335978,6.5948302,4510076579,46.5343478,6.5944962,3
282064269,46.5204414,6.6762888,409220766,46.5204790,6.6761203,3
320010748,46.5157951,6.6910920,4355873259,46.5158905,6.6912383,3
20934830,46.5401869,6.5760225,319404163,46.5400615,6.5758669,3
1435428923,46.5449002,6.5719784,2664903817,46.5454882,6.5726972,3
1474513582,46.5635097,6.5600670,355286872,46.5635993,6.5599462,3
3076424656,46.5218011,6.6672253,918801131,46.5219440,6.6673475,3
380760345,46.5380479,6.6794253,504484799,46.5382898,6.6794798,3
344974066,46.5411379,6.6237149,582665500,46.5414865,6.6236304,3
1866048492,46.5237374,6.6212090,505185,46.5238016,6.6199446,3
1444350705,46.5358982,6.5809436,1471811019,46.5358927,6.5809136,3
571620690,46.5379675,6.6671629,571620691,46.5379277,6.6671018,3
409220697,46.5210794,6.6721966,409220698,46.5209695,6.6718187,3
1629893207,46.5411835,6.6312001,292170247,46.5411644,6.6312820,3
282064332,46.5204512,6.6712362,655194089,46.5202930,6.6712291,3
560737547,46.5095890,6.6349298,581062955,46.5095690,6.6349905,3
253089860,46.5422177,6.5730609,4357096076,46.5421257,6.5731582,3
1434065608,46.5433049,6.6624827,310281136,46.5433248,6.6625017,3
2485072316,46.5186338,6.6450336,615589083,46.5184872,6.6453061,3
409220889,46.5136402,6.6779877,736460040,46.5134044,6.6775760,3
267510227,46.5312962,6.6355053,573250850,46.5314327,6.6354414,3
563683877,46.5221009,6.5999258,563683908,46.5226183,6.6002362,3
3397114599,46.5173594,6.6450103,581203390,46.5172073,6.6454789,3
1162076486,46.5465894,6.6588464,310281293,46.5467093,6.6589840,3
1084459512,46.5122633,6.6462356,269563055,46.5121757,6.6468916,3
1828146142,46.5125466,6.6452682,3489656350,46.5126205,6.6452438,3
1117521850,46.5108247,6.6641652,268958555,46.5107934,6.6640592,3
4479632313,46.5634063,6.5632024,60406064,46.5638041,6.5643828,3
1794123656,46.5347385,6.5948528,4513984705,46.5346244,6.5947399,3
1444557673,46.5399351,6.5776916,313711863,46.5400106,6.5776192,3
582892401,46.5378247,6.6137438,598991447,46.5378110,6.6137768,3
1042366767,46.5415959,6.6788329,1042367501,46.5416957,6.6789122,3
1035761263,46.5136305,6.6735124,282064367,46.5137896,6.6736127,3
286688634,46.5284577,6.6313699,760340253,46.5284199,6.6312165,3
269580174,46.5128746,6.6452330,766729204,46.5128255,6.6452447,3
268638634,46.5137265,6.6795028,5337969319,46.5136721,6.6797500,3
1016540933,46.5257264,6.6650280,1016540942,46.5259399,6.6646379,3
610320578,46.5112746,6.6340191,610335314,46.5111435,6.6341749,3
1449084583,46.5259614,6.6793624,266635905,46.5258677,6.6794137,3
575172303,46.5333965,6.6199245,575172311,46.5333009,6.6198112,3
1242522987,46.5179079,6.6725445,282064339,46.5176060,6.6727490,3
269236740,46.5148439,6.6849060,419230534,46.5148066,6.6848436,3
253486799,46.5151878,6.6255741,580022357,46.5152525,6.6257640,3
1240293910,46.5216993,6.6776206,266635886,46.5218183,6.6775694,3
2267487017,46.5325463,6.5815975,2267487019,46.5325227,6.5814677,3
1001360370,46.5205242,6.6643219,268958584,46.5206114,6.6641452,3
1449084600,46.5260901,6.6790243,288435543,46.5260777,6.6791433,3
310436963,46.5377437,6.6668198,572166353,46.5377110,6.6667718,3
1828146142,46.5125466,6.6452682,300396134,46.5124899,6.6453364,3
1034329491,46.5122155,6.6748492,409220893,46.5121105,6.6747151,3
420770596,46.5240211,6.6329598,765037242,46.5240243,6.6329382,3
320010774,46.5162037,6.6915155,4355873266,46.5162620,6.6915223,3
563240506,46.5218791,6.5998095,564107177,46.5218250,6.5997914,3
312430083,46.5332510,6.6614085,418016636,46.5331638,6.6624085,3
678462400,46.5140189,6.6295155,678462417,46.5139311,6.6299496,3
329188962,46.5344285,6.6623041,616680282,46.5348923,6.6629147,3
583408317,46.5266231,6.6166599,583408319,46.5266012,6.6167391,3
290660122,46.5496432,6.6315613,3301397982,46.5497666,6.6315761,3
571606958,46.5373696,6.6786915,571606967,46.5373125,6.6786310,3
1262394656,46.5409990,6.6783514,1262395442,46.5408713,6.6782483,3
1455027952,46.5104557,6.6589103,282023179,46.5105620,6.6589147,3
565061010,46.5337145,6.6702788,565061013,46.5334663,6.6700254,3
575127446,46.5346752,6.6208942,575172314,46.5345588,6.6208402,3
20934827,46.5409619,6.5772369,388419941,46.5408546,6.5773830,3
3781928830,46.5221513,6.6674534,3781928831,46.5221733,6.6674733,3
565051440,46.5336891,6.6613462,571598432,46.5338521,6.6615416,3
575172303,46.5333965,6.6199245,575172304,46.5336007,6.6201363,3
1025593996,46.5127895,6.6714179,1918768577,46.5128373,6.6714859,3
172288,46.5104947,6.6633846,3072981941,46.5105647,6.6635039,3
5621729365,46.5233269,6.6490008,5621729366,46.5235339,6.6486309,3
1471811019,46.5358927,6.5809136,253089030,46.5358935,6.5808632,3
1687653864,46.5635355,6.6988549,425709361,46.5636068,6.6988515,3
1444350705,46.5358982,6.5809436,1470158679,46.5359200,6.5809929,3
1042366980,46.5420644,6.6790680,418016596,46.5421718,6.6790708,3
391970207,46.5230104,6.6771615,4601373011,46.5229978,6.6771638,3
1918768567,46.5132166,6.6726761,1918768582,46.5131686,6.6724750,3
409220893,46.5121105,6.6747151,422827565,46.5116156,6.6742336,3
1162071842,46.5468920,6.6590218,310281292,46.5470257,6.6589793,3
286688633,46.5296964,6.6280039,295490180,46.5298273,6.6276952,3
618165455,46.5240256,6.6329036,765037242,46.5240243,6.6329382,3
571620653,46.5372843,6.6661521,571620677,46.5374915,6.6664492,3
1038638956,46.5186530,6.6566074,1833011615,46.5187190,6.6566181,3
4355981369,46.5133551,6.6823006,4355981378,46.5133422,6.6822069,3
289478967,46.5350562,6.6755122,627746494,46.5358952,6.6767760,3
1444557709,46.5400777,6.5775932,286030530,46.5401566,6.5775764,3
1262394464,46.5405075,6.6779548,1262395469,46.5406273,6.6780515,3
331236135,46.5350603,6.5944099,3726417200,46.5350611,6.5942197,3
260928348,46.5321904,6.6180279,4242872127,46.5321699,6.6180122,3
20934825,46.5404740,6.5776087,321544032,46.5406225,6.5775636,3
310436971,46.5362766,6.6647259,310436974,46.5361368,6.6645279,3
2297957219,46.5512010,6.6324189,3301398054,46.5511951,6.6324433,3
288435587,46.5260007,6.6764125,391970206,46.5259948,6.6761078,3
269559096,46.5109100,6.6320419,567951681,46.5108917,6.6321046,3
1262394109,46.5410391,6.6783837,1262394162,46.5410713,6.6784097,3
1242522912,46.5168109,6.6729074,1242523014,46.5171686,6.6729293,3
300396180,46.5291504,6.5659232,300396221,46.5291396,6.5659735,3
289478979,46.5343686,6.6712974,565061017,46.5343014,6.6711202,3
310281285,46.5503519,6.6601024,3337686249,46.5506633,6.6609749,3
1262394162,46.5410713,6.6784097,1262394917,46.5411238,6.6784520,3
649749338,46.5271270,6.5827360,649749341,46.5271718,6.5826832,3
1240220547,46.5137984,6.6783085,269239629,46.5137205,6.6781498,3
2128897131,46.5477930,6.6319729,2297967094,46.5490315,6.6315946,3
4355981371,46.5133113,6.6817153,4355981372,46.5133127,6.6815938,3
1242523067,46.5194352,6.6715509,282064335,46.5188140,6.6717906,3
253089861,46.5431239,6.5716701,4357096300,46.5435584,6.5709628,3
253265189,46.5410572,6.5770558,3800854887,46.5411261,6.5768996,3
289478972,46.5343874,6.6736447,565061051,46.5344128,6.6740272,3
320010773,46.5163202,6.6915141,4355873266,46.5162620,6.6915223,3
155045107,46.5176423,6.6441010,614839448,46.5176799,6.6439697,3
4357096040,46.5414768,6.5737108,4357096052,46.5415538,6.5736372,3
1565507190,46.5103937,6.6588953,5337890176,46.5103544,6.6588700,3
1240293910,46.5216993,6.6776206,3110948977,46.5216553,6.6776358,3
268247707,46.5183565,6.6482604,580046792,46.5184297,6.6480405,3
1240220632,46.5132972,6.6773981,736460040,46.5134044,6.6775760,3
1025374751,46.5194834,6.6600635,918933458,46.5195079,6.6599921,3
573250849,46.5316256,6.6353776,573250851,46.5315349,6.6354037,3
310436968,46.5366276,6.6652245,310436971,46.5362766,6.6647259,3
330902495,46.5149000,6.6514462,3644085686,46.5148321,6.6527235,3
1141013286,46.5411793,6.6306836,292170246,46.5411948,6.6310636,3
565470501,46.5181438,6.6394055,674201674,46.5179042,6.6391982,3
3366456348,46.5227569,6.6395456,3367657850,46.5227491,6.6396396,3
320010784,46.5127830,6.6771524,320011399,46.5126987,6.6771938,3
5355545971,46.5387420,6.6524313,5355545972,46.5387694,6.6524552,3
267510227,46.5312962,6.6355053,602689434,46.5312770,6.6355177,3
289479279,46.5365130,6.6776799,312430079,46.5366640,6.6778663,3
286688634,46.5284577,6.6313699,295490095,46.5284806,6.6314620,3
35296919,46.5246879,6.6359821,585125036,46.5246030,6.6360003,3
565061010,46.5337145,6.6702788,565061012,46.5339059,6.6704976,3
3790284268,46.5415068,6.6293764,3790284269,46.5414477,6.6295768,3
312430083,46.5332510,6.6614085,4601209219,46.5332555,6.6613373,3
380760345,46.5380479,6.6794253,5225103940,46.5377576,6.6791521,3
1033253136,46.5117630,6.6664328,409220583,46.5116847,6.6663736,3
1001360372,46.5208093,6.6638990,268958585,46.5209929,6.6636245,3
268958626,46.5333744,6.6609530,565051439,46.5333420,6.6609809,3
3389008727,46.5410540,6.6231344,582685558,46.5410273,6.6229494,3
1449084577,46.5256071,6.6792867,418152494,46.5256771,6.6793671,3
4357094137,46.5389153,6.5743781,4357094143,46.5390159,6.5744840,3
2321769663,46.5259778,6.6250591,2321769680,46.5260751,6.6251275,3
282064360,46.5154124,6.6733513,655194086,46.5160567,6.6729908,3
269563052,46.5118032,6.6467305,269563057,46.5118421,6.6466917,3
1242522936,46.5153355,6.6733882,1242524185,46.5152384,6.6734061,3
1242523388,46.5223224,6.6744195,1242524205,46.5223150,6.6743403,3
1243650312,46.5216276,6.6748213,409220769,46.5215037,6.6748020,3
1252844256,46.5509335,6.6616845,983813495,46.5511672,6.6620345,3
1162073392,46.5491888,6.6590372,403020339,46.5490107,6.6590685,3
571620686,46.5377558,6.6668384,571620691,46.5379277,6.6671018,3
1449084564,46.5251105,6.6783846,1449084572,46.5253529,6.6788728,3
1687653942,46.5655407,6.6964335,425709355,46.5656148,6.6962589,3
289478982,46.5327831,6.6691859,565073909,46.5327412,6.6690580,3
253007707,46.5230068,6.6005234,563240531,46.5228642,6.6003956,3
504484785,46.5397109,6.6773221,571613941,46.5396058,6.6772963,3
3301398014,46.5503697,6.6318072,3829070407,46.5503142,6.6317711,3
331236131,46.5350286,6.5940611,3726417200,46.5350611,6.5942197,3
2592736700,46.5342881,6.5937891,2592756525,46.5323414,6.5932126,3
1043748978,46.5436907,6.6627774,4272866483,46.5436488,6.6627376,3
288296391,46.5221237,6.6673904,3076818891,46.5221342,6.6674249,3
269236847,46.5151859,6.6856455,4355873236,46.5151260,6.6854701,3
1444557671,46.5398950,6.5776380,253089797,46.5399164,6.5775070,3
3111328647,46.5117571,6.6699518,5280781793,46.5117497,6.6699095,3
312430081,46.5329185,6.6694505,565073908,46.5329780,6.6695352,3
573250853,46.5318932,6.6353573,602669468,46.5319175,6.6353592,3
1042367214,46.5389340,6.6781484,504484781,46.5388924,6.6784297,3
1034332986,46.5125573,6.6760412,281251145,46.5124722,6.6759314,3
425709361,46.5636068,6.6988515,425709380,46.5638391,6.6987418,3
1474513580,46.5633118,6.5604266,60406067,46.5633695,6.5603072,3
263138755,46.5382552,6.5950938,331236083,46.5368345,6.5970279,3
1444557671,46.5398950,6.5776380,286030615,46.5398669,6.5777970,3
1034332975,46.5106216,6.6729659,266197699,46.5112739,6.6733335,3
1033253136,46.5117630,6.6664328,268958572,46.5118830,6.6665131,3
504484784,46.5394870,6.6773333,571604070,46.5391814,6.6776630,3
330908079,46.5192491,6.6607084,330908084,46.5192283,6.6606421,3
1138913500,46.5117795,6.6675179,655194080,46.5117708,6.6676244,3
1240220405,46.5130692,6.6771882,253448814,46.5131933,6.6772752,3
269580070,46.5146915,6.6511336,5234639766,46.5147443,6.6511680,3
1449084600,46.5260901,6.6790243,418152493,46.5260887,6.6788773,3
1117521916,46.5107234,6.6638207,655194077,46.5106806,6.6637014,3
3367657845,46.5227089,6.6401219,3367657846,46.5227288,6.6398832,3
1455725606,46.5101612,6.6338455,567951583,46.5103816,6.6333811,3
266635897,46.5242769,6.6769818,418016665,46.5243852,6.6770632,3
1240220405,46.5130692,6.6771882,320011398,46.5129593,6.6771524,3
1918768581,46.5122208,6.6710245,1918768583,46.5121268,6.6709317,3
1404729207,46.5232379,6.6323052,566375443,46.5232278,6.6322808,3
1035760272,46.5122700,6.6751904,266197705,46.5122711,6.6753681,3
288435586,46.5260420,6.6767621,288435587,46.5260007,6.6764125,3
1033110860,46.5240201,6.6768652,1240293805,46.5239007,6.6768582,3
1471206351,46.5410689,6.5742503,253089857,46.5409663,6.5744506,3
1240220422,46.5127957,6.6781296,1240220642,46.5127250,6.6780751,3
20934833,46.5380717,6.5736482,388419944,46.5384419,6.5739273,3
572165772,46.5366825,6.6653030,572165949,46.5367993,6.6654697,3
1162071842,46.5468920,6.6590218,3499188452,46.5467857,6.6589998,3
580046792,46.5184297,6.6480405,580046793,46.5185570,6.6477283,3
1242522851,46.5139873,6.6736414,282064364,46.5138933,6.6736387,3
1025594045,46.5117369,6.6686435,5541454445,46.5117327,6.6687504,3
418016664,46.5260946,6.6786593,418152492,46.5261431,6.6784310,3
565061024,46.5344970,6.6720215,565061028,46.5344854,6.6718407,3
1138913523,46.5118356,6.6668319,4857362358,46.5118279,6.6669257,3
857558131,46.5484740,6.6743313,857595237,46.5485058,6.6744052,3
1033110717,46.5214816,6.6733018,655194092,46.5214101,6.6731695,3
1162076904,46.5479046,6.6587356,310281290,46.5477655,6.6586922,3
1433170962,46.5108663,6.6321894,564464311,46.5107942,6.6324270,3
269563032,46.5125097,6.6342979,611667185,46.5124058,6.6342659,3
3276628900,46.5644527,6.5674915,60455895,46.5645011,6.5678792,3
1681945750,46.5213591,6.6669990,268958581,46.5212496,6.6668769,3
268958585,46.5209929,6.6636245,905307230,46.5212002,6.6631688,3
1033253134,46.5115804,6.6662710,268958571,46.5114479,6.6661531,3
1240294000,46.5206114,6.6748069,1243650047,46.5205901,6.6748199,3
288435584,46.5259693,6.6776638,418152491,46.5260136,6.6778241,3
289478979,46.5343686,6.6712974,565061029,46.5344181,6.6714641,3
289478975,46.5345032,6.6721863,565061024,46.5344970,6.6720215,3
1259622720,46.5491007,6.6731734,1678646208,46.5491751,6.6732379,3
1262394109,46.5410391,6.6783837,1262394656,46.5409990,6.6783514,3
1138913500,46.5117795,6.6675179,4857362362,46.5117824,6.6674831,3
1681945750,46.5213591,6.6669990,3076424647,46.5213961,6.6670217,3
598104374,46.5227745,6.6405759,598104376,46.5227000,6.6405634,3
1177289379,46.5446094,6.6658109,1177367933,46.5445838,6.6656139,3
1240220303,46.5135079,6.6804940,268638627,46.5135491,6.6802945,3
310281204,46.5444577,6.6585642,310281300,46.5445472,6.6585597,3
1161491290,46.5442313,6.6633343,310281131,46.5442746,6.6634245,3
380760018,46.5368620,6.6782737,571606895,46.5369286,6.6782688,3
290660120,46.5505271,6.6319144,3301398014,46.5503697,6.6318072,3
1474513578,46.5631770,6.5624346,320006144,46.5631310,6.5622188,3
1471206379,46.5423206,6.5729350,4357096086,46.5424250,6.5727895,3
260554230,46.5265818,6.6168115,598641625,46.5264874,6.6170698,3
1159953385,46.5637901,6.5597391,1474513583,46.5636898,6.5598339,3
602689559,46.5296579,6.6362135,602689567,46.5295219,6.6361824,3
1243650047,46.5205901,6.6748199,282064276,46.5203786,6.6749486,3
4355981375,46.5133231,6.6814732,4355981379,46.5133423,6.6813549,3
253448813,46.5136935,6.6780923,269239629,46.5137205,6.6781498,3
331109444,46.5373814,6.6145070,331109446,46.5375664,6.6142646,3
310281272,46.5494460,6.6736265,5043694530,46.5493699,6.6734921,3
1262394766,46.5419733,6.6790652,380760003,46.5418887,6.6790376,3
1244817423,46.5271494,6.6741601,288435598,46.5271275,6.6743771,3
563240563,46.5238641,6.6021797,568325770,46.5239065,6.6021951,3
1232875834,46.5656470,6.6338589,2368553096,46.5655581,6.6338450,2
1474525031,46.5311419,6.5846621,1474530568,46.5311973,6.5846638,2
5331273176,46.5244413,6.6151391,568000944,46.5244759,6.6151359,2
1463018701,46.5827944,6.6376476,353465890,46.5828815,6.6377467,2
1280119621,46.5496497,6.6764340,857558139,46.5514271,6.6797493,2
337863122,46.5275057,6.5730873,563829604,46.5274995,6.5731435,2
4355982090,46.5145796,6.6845305,4355982092,46.5146213,6.6845570,2
263329099,46.5220309,6.5678172,335535592,46.5220056,6.5680480,2
320017371,46.5049791,6.7104361,4604984394,46.5052783,6.7100890,2
330171528,46.5196634,6.6375582,564683516,46.5200531,6.6378956,2
2159235826,46.5471062,6.5823901,253089386,46.5472369,6.5821730,2
649303065,46.5228193,6.5640302,649303070,46.5230415,6.5640376,2
313015118,46.5569629,6.6013999,459466382,46.5571139,6.6015406,2
583408408,46.5307051,6.6160245,599509107,46.5310560,6.6157819,2
1475318856,46.5135820,6.5455680,252986164,46.5133536,6.5455795,2
2071275380,46.5565038,6.6353739,2072487555,46.5565499,6.6353851,2
280103021,46.5249484,6.5801929,313148233,46.5250010,6.5805004,2
1184830476,46.5761467,6.6336371,268958705,46.5759798,6.6335837,2
3759908964,46.5365519,6.6325715,582627595,46.5365817,6.6325724,2
268958701,46.5715818,6.6335070,3301613233,46.5717295,6.6334021,2
266837795,46.5414527,6.6372698,582622637,46.5414963,6.6370650,2
1565506932,46.5096869,6.6508668,5337890170,46.5097088,6.6507756,2
1043793494,46.5414118,6.6662757,311337765,46.5415810,6.6662298,2
330902484,46.5159328,6.6529555,598716035,46.5158499,6.6529877,2
1444349926,46.5324588,6.5985386,331236139,46.5326293,6.5985100,2
1184831865,46.5694004,6.6345164,268958697,46.5695960,6.6345175,2
1485676765,46.5275565,6.5729990,337863115,46.5275820,6.5729817,2
1445208539,46.5330849,6.5985050,260928029,46.5330062,6.5985062,2
1240220491,46.5133876,6.6836710,4355981900,46.5134131,6.6837976,2
1153377745,46.5631985,6.6046503,1155146623,46.5630603,6.6040343,2
621707604,46.5348017,6.6520272,621707608,46.5347606,6.6519749,2
599228796,46.5294256,6.6218726,599228797,46.5293978,6.6218591,2
355932572,46.5289647,6.6111273,355932573,46.5290028,6.6111929,2
330904187,46.5181076,6.6527555,570140141,46.5182313,6.6529333,2
260928347,46.5328979,6.6188881,575172292,46.5327985,6.6187142,2
1155142411,46.5624511,6.6037225,340479712,46.5619278,6.6035928,2
311463564,46.5171290,6.6303954,561463451,46.5170557,6.6304650,2
292171898,46.5113577,6.5491146,5285995012,46.5114891,6.5492385,2
302030302,46.5217447,6.6826533,414225678,46.5217732,6.6828274,2
303902466,46.5112082,6.5485421,422658327,46.5112982,6.5483471,2
1057820397,46.5096019,6.7053069,4605004496,46.5098030,6.7049788,2
367993640,46.5235812,6.5642313,649303073,46.5236740,6.5643048,2
1041713938,46.5150735,6.6687645,409220632,46.5149186,6.6687609,2
340064645,46.5409867,6.5810183,340064647,46.5411541,6.5812915,2
3301613462,46.5768541,6.6353943,3301613463,46.5768959,6.6354310,2
320017368,46.5058387,6.7093112,4604984392,46.5061229,6.7090685,2
319404181,46.5396153,6.5686771,60406085,46.5392601,6.5690903,2
2368553203,46.5665788,6.6343052,3301613059,46.5667540,6.6343994,2
2472637535,46.5842460,6.6394903,257179079,46.5844590,6.6397666,2
1059909874,46.4987921,6.7379585,329698728,46.4985656,6.7384067,2
289487005,46.5366575,6.5526811,3995915228,46.5370068,6.5532234,2
1274111631,46.5518432,6.6328963,2313165495,46.5514138,6.6325749,2
329698708,46.4997754,6.7343693,4605010593,46.4997465,6.7347257,2
355932593,46.5315735,6.6099879,355932594,46.5315384,6.6100504,2
387471359,46.5301793,6.5587487,5287235789,46.5301178,6.5594449,2
567498731,46.5165227,6.6112013,567541376,46.5162592,6.6108776,2
1444349941,46.5325022,6.5838418,321544276,46.5324358,6.5839034,2
1474544693,46.4973746,6.7416795,1506867956,46.4974711,6.7412906,2
1057817151,46.4968700,6.7454493,1506867955,46.4969528,6.7448232,2
1475289491,46.5150519,6.5478946,423184572,46.5151471,6.5481163,2
1184824015,46.5766102,6.6345439,3301613458,46.5766055,6.6344341,2
1412419395,46.5251401,6.6324955,295490163,46.5251454,6.6324392,2
2689477277,46.5451331,6.5881576,335901989,46.5450379,6.5883280,2
253448837,46.5047940,6.6870405,4188234577,46.5048201,6.6870671,2
1184824015,46.5766102,6.6345439,268958708,46.5766101,6.6347617,2
1057820601,46.4990072,6.7225437,310134370,46.4990326,6.7217826,2
338467209,46.5346547,6.6027602,3725029592,46.5347027,6.6032397,2
598696912,46.5226863,6.5742613,649748654,46.5225837,6.5740902,2
3102621416,46.5361925,6.5760881,3102623134,46.5361786,6.5761107,2
252986170,46.5294711,6.5634057,252986171,46.5294721,6.5637620,2
567951687,46.5120487,6.6323316,610317022,46.5123283,6.6317161,2
266120575,46.5161221,6.5721302,5282873069,46.5161788,6.5723282,2
1463018696,46.5825624,6.6375387,1463018697,46.5825734,6.6375762,2
3789006864,46.5858995,6.6407792,3789006865,46.5873679,6.6416042,2
565086161,46.5257295,6.6483673,617578125,46.5257231,6.6484475,2
253089389,46.5446026,6.5889941,335901989,46.5450379,6.5883280,2
330063049,46.5453449,6.5877315,335901988,46.5454622,6.5874090,2
1463018701,46.5827944,6.6376476,1463018710,46.5827164,6.6375800,2
309479953,46.5389988,6.5693421,60406085,46.5392601,6.5690903,2
252986146,46.5296647,6.5612882,465271886,46.5296796,6.5612975,2
1471819334,46.5363335,6.5759131,1471819396,46.5367665,6.5756393,2
330904191,46.5190384,6.6536129,580046821,46.5189688,6.6535392,2
1057818842,46.4969607,6.7435211,1474544678,46.4970057,6.7430747,2
260553866,46.5281968,6.6234095,598575982,46.5279167,6.6229844,2
1186300533,46.5063513,6.6813838,266197796,46.5062710,6.6816929,2
1056068608,46.5083184,6.6564161,1056068609,46.5081789,6.6563542,2
269586762,46.5132612,6.6293091,678462351,46.5133657,6.6289781,2
582983790,46.5150804,6.6265031,582983804,46.5151770,6.6262657,2
313144359,46.5297346,6.5612159,387471370,46.5297169,6.5612502,2
254147212,46.5230925,6.5749887,598696913,46.5228875,6.5746157,2
310106324,46.4996093,6.7364125,329698716,46.4994705,6.7368753,2
1445208539,46.5330849,6.5985050,5599632936,46.5335676,6.5984974,2
35296917,46.5235893,6.6361615,562948164,46.5233865,6.6360461,2
283829325,46.5394941,6.5820148,283829326,46.5395590,6.5820148,2
574618811,46.5177926,6.6141989,574618814,46.5177935,6.6142988,2
1727497525,46.5424424,6.5921084,269237562,46.5423723,6.5922164,2
1155143578,46.5637498,6.6050629,1155146231,46.5637029,6.6050563,2
3293157565,46.5297449,6.5611324,3293157566,46.5297365,6.5610913,2
253204522,46.5216289,6.5729547,280102877,46.5216284,6.5726049,2
1240220587,46.5135329,6.6844484,4355981920,46.5135463,6.6846106,2
1071529844,46.5139015,6.6900513,320017383,46.5138056,6.6894821,2
254148045,46.5158620,6.5712119,2702067857,46.5160303,6.5718111,2
290286998,46.5255923,6.6349212,598562160,46.5256481,6.6349614,2
1240257975,46.5152086,6.6933583,268638525,46.5153110,6.6931532,2
2132718652,46.5347553,6.6081881,2294733514,46.5345328,6.6083772,2
269580171,46.5151469,6.6464434,362743735,46.5152063,6.6473898,2
4601260257,46.5188747,6.6447554,581213652,46.5189942,6.6448416,2
568000934,46.5245860,6.6150943,568000938,46.5245619,6.6151128,2
563021226,46.5263388,6.6174200,598641620,46.5262444,6.6177917,2
2101684751,46.5544297,6.6347746,2101684753,46.5544618,6.6347911,2
3301612969,46.5630918,6.6342460,3301612970,46.5631134,6.6342607,2
2101684734,46.5540329,6.6345289,2102829577,46.5540016,6.6345052,2
567927315,46.5227865,6.6362878,567927316,46.5228000,6.6363496,2
1404552369,46.5254178,6.6365694,561177397,46.5251826,6.6364075,2
564301739,46.5281359,6.6042552,582915541,46.5280597,6.6041959,2
1506867983,46.5043742,6.7109839,4604923696,46.5045620,6.7107234,2
1471819334,46.5363335,6.5759131,1471819349,46.5362448,6.5759700,2
253262236,46.5314061,6.5845704,321544277,46.5315810,6.5844363,2
311337777,46.5432093,6.6626163,311337778,46.5432243,6.6625467,2
253448839,46.5038542,6.6858007,4220775701,46.5039383,6.6858690,2
1234086877,46.5621613,6.6343979,3301398378,46.5624122,6.6344008,2
599228771,46.5290464,6.6214682,599228795,46.5293654,6.6218434,2
4618475200,46.5160093,6.6916770,4618475201,46.5161920,6.6918675,2
3827559325,46.5395672,6.5960830,4159700506,46.5395852,6.5960079,2
4601260257,46.5188747,6.6447554,563021421,46.5188394,6.6447300,2
253204517,46.5216803,6.5691319,418161374,46.5218163,6.5687400,2
1463018697,46.5825734,6.6375762,1463018698,46.5825922,6.6376066,2
330063056,46.5420375,6.5926214,332455228,46.5417659,6.5929161,2
